,equity
2025-10-08 04:00:00+00:00,16148.855862051703
2025-10-08 08:00:00+00:00,16148.855862051703
2025-10-08 12:00:00+00:00,16148.855862051703
2025-10-08 16:00:00+00:00,16067.254546278782
2025-10-08 20:00:00+00:00,16201.413900821683
2025-10-09 00:00:00+00:00,16183.968357974043
2025-10-09 04:00:00+00:00,16050.084834074154
2025-10-09 08:00:00+00:00,16035.044274801583
2025-10-09 12:00:00+00:00,16122.643157070483
2025-10-09 16:00:00+00:00,16115.620885132856
2025-10-09 20:00:00+00:00,16115.620885132856
2025-10-10 00:00:00+00:00,16115.620885132856
2025-10-10 04:00:00+00:00,16115.620885132856
2025-10-10 08:00:00+00:00,16115.620885132856
2025-10-10 12:00:00+00:00,16115.620885132856
2025-10-10 16:00:00+00:00,16115.620885132856
2025-10-10 20:00:00+00:00,16115.620885132856
2025-10-11 00:00:00+00:00,16115.620885132856
2025-10-11 04:00:00+00:00,16115.620885132856
2025-10-11 08:00:00+00:00,16115.620885132856
2025-10-11 12:00:00+00:00,16115.620885132856
2025-10-11 16:00:00+00:00,16115.620885132856
2025-10-11 20:00:00+00:00,16115.620885132856
2025-10-12 00:00:00+00:00,16115.620885132856
2025-10-12 04:00:00+00:00,16115.620885132856
2025-10-12 08:00:00+00:00,16115.620885132856
2025-10-12 12:00:00+00:00,16115.620885132856
2025-10-12 16:00:00+00:00,16115.620885132856
2025-10-12 20:00:00+00:00,16115.620885132856
2025-10-13 00:00:00+00:00,16115.620885132856
2025-10-13 04:00:00+00:00,16115.620885132856
2025-10-13 08:00:00+00:00,16115.620885132856
2025-10-13 12:00:00+00:00,16115.620885132856
2025-10-13 16:00:00+00:00,16115.620885132856
2025-10-13 20:00:00+00:00,16115.620885132856
2025-10-14 00:00:00+00:00,16115.620885132856
2025-10-14 04:00:00+00:00,16115.620885132856
2025-10-14 08:00:00+00:00,16115.620885132856
2025-10-14 12:00:00+00:00,16115.620885132856
2025-10-14 16:00:00+00:00,16115.620885132856
2025-10-14 20:00:00+00:00,16115.620885132856
2025-10-15 00:00:00+00:00,16115.620885132856
2025-10-15 04:00:00+00:00,16115.620885132856
2025-10-15 08:00:00+00:00,16115.620885132856
2025-10-15 12:00:00+00:00,16115.620885132856
2025-10-15 16:00:00+00:00,16115.620885132856
2025-10-15 20:00:00+00:00,16115.620885132856
2025-10-16 00:00:00+00:00,16115.620885132856
2025-10-16 04:00:00+00:00,16115.620885132856
2025-10-16 08:00:00+00:00,16115.620885132856
2025-10-16 12:00:00+00:00,16115.620885132856
2025-10-16 16:00:00+00:00,16115.620885132856
2025-10-16 20:00:00+00:00,16115.620885132856
2025-10-17 00:00:00+00:00,16115.620885132856
2025-10-17 04:00:00+00:00,16115.620885132856
2025-10-17 08:00:00+00:00,16115.620885132856
2025-10-17 12:00:00+00:00,16115.620885132856
2025-10-17 16:00:00+00:00,16115.620885132856
2025-10-17 20:00:00+00:00,16115.620885132856
2025-10-18 00:00:00+00:00,16115.620885132856
2025-10-18 04:00:00+00:00,16115.620885132856
2025-10-18 08:00:00+00:00,16115.620885132856
2025-10-18 12:00:00+00:00,16115.620885132856
2025-10-18 16:00:00+00:00,16115.620885132856
2025-10-18 20:00:00+00:00,16115.620885132856
2025-10-19 00:00:00+00:00,16115.620885132856
2025-10-19 04:00:00+00:00,16115.620885132856
2025-10-19 08:00:00+00:00,16115.620885132856
2025-10-19 12:00:00+00:00,16115.620885132856
2025-10-19 16:00:00+00:00,16115.620885132856
2025-10-19 20:00:00+00:00,16115.620885132856
2025-10-20 00:00:00+00:00,16115.620885132856
2025-10-20 04:00:00+00:00,16115.620885132856
2025-10-20 08:00:00+00:00,16115.620885132856
2025-10-20 12:00:00+00:00,16115.620885132856
2025-10-20 16:00:00+00:00,16115.620885132856
2025-10-20 20:00:00+00:00,16115.620885132856
2025-10-21 00:00:00+00:00,16115.620885132856
2025-10-21 04:00:00+00:00,16115.620885132856
2025-10-21 08:00:00+00:00,16115.620885132856
2025-10-21 12:00:00+00:00,16115.620885132856
2025-10-21 16:00:00+00:00,16115.620885132856
2025-10-21 20:00:00+00:00,16115.620885132856
2025-10-22 00:00:00+00:00,16115.620885132856
2025-10-22 04:00:00+00:00,16115.620885132856
2025-10-22 08:00:00+00:00,16115.620885132856
2025-10-22 12:00:00+00:00,16115.620885132856
2025-10-22 16:00:00+00:00,16115.620885132856
2025-10-22 20:00:00+00:00,16115.620885132856
2025-10-23 00:00:00+00:00,16115.620885132856
2025-10-23 04:00:00+00:00,16115.620885132856
2025-10-23 08:00:00+00:00,16115.620885132856
2025-10-23 12:00:00+00:00,16115.620885132856
2025-10-23 16:00:00+00:00,16115.620885132856
2025-10-23 20:00:00+00:00,16115.620885132856
2025-10-24 00:00:00+00:00,16115.620885132856
2025-10-24 04:00:00+00:00,16115.620885132856
2025-10-24 08:00:00+00:00,16115.620885132856
2025-10-24 12:00:00+00:00,16115.620885132856
2025-10-24 16:00:00+00:00,16115.620885132856
2025-10-24 20:00:00+00:00,16115.620885132856
2025-10-25 00:00:00+00:00,16115.620885132856
2025-10-25 04:00:00+00:00,16115.620885132856
2025-10-25 08:00:00+00:00,16115.620885132856
2025-10-25 12:00:00+00:00,16115.620885132856
2025-10-25 16:00:00+00:00,16115.620885132856
2025-10-25 20:00:00+00:00,16115.620885132856
2025-10-26 00:00:00+00:00,16115.620885132856
2025-10-26 04:00:00+00:00,16115.620885132856
2025-10-26 08:00:00+00:00,16115.620885132856
2025-10-26 12:00:00+00:00,16115.620885132856
2025-10-26 16:00:00+00:00,16115.620885132856
2025-10-26 20:00:00+00:00,16115.620885132856
2025-10-27 00:00:00+00:00,16115.620885132856
2025-10-27 04:00:00+00:00,16115.620885132856
2025-10-27 08:00:00+00:00,16115.620885132856
2025-10-27 12:00:00+00:00,16115.620885132856
2025-10-27 16:00:00+00:00,16115.620885132856
2025-10-27 20:00:00+00:00,16115.620885132856
2025-10-28 00:00:00+00:00,16115.620885132856
2025-10-28 04:00:00+00:00,16092.979919740237
2025-10-28 08:00:00+00:00,16123.932693906789
2025-10-28 12:00:00+00:00,16141.090497823308
2025-10-28 16:00:00+00:00,16174.445347822957
2025-10-28 20:00:00+00:00,16067.964668948778
2025-10-29 00:00:00+00:00,16033.714814069832
2025-10-29 04:00:00+00:00,16021.440967930106
2025-10-29 08:00:00+00:00,16055.855367777956
2025-10-29 12:00:00+00:00,16041.613465029477
2025-10-29 16:00:00+00:00,15988.028065029477
2025-10-29 20:00:00+00:00,15985.96782569178
2025-10-30 00:00:00+00:00,15985.96782569178
2025-10-30 04:00:00+00:00,15985.96782569178
2025-10-30 08:00:00+00:00,15985.96782569178
2025-10-30 12:00:00+00:00,15985.96782569178
2025-10-30 16:00:00+00:00,15985.96782569178
2025-10-30 20:00:00+00:00,15985.96782569178
2025-10-31 00:00:00+00:00,15985.96782569178
2025-10-31 04:00:00+00:00,15985.96782569178
2025-10-31 08:00:00+00:00,15985.96782569178
2025-10-31 12:00:00+00:00,15985.96782569178
2025-10-31 16:00:00+00:00,15985.96782569178
2025-10-31 20:00:00+00:00,15985.96782569178
2025-11-01 00:00:00+00:00,15985.96782569178
2025-11-01 04:00:00+00:00,15985.96782569178
2025-11-01 08:00:00+00:00,15985.96782569178
2025-11-01 12:00:00+00:00,15985.96782569178
2025-11-01 16:00:00+00:00,15985.96782569178
2025-11-01 20:00:00+00:00,15985.96782569178
2025-11-02 00:00:00+00:00,15985.96782569178
2025-11-02 04:00:00+00:00,15985.96782569178
2025-11-02 08:00:00+00:00,15985.96782569178
2025-11-02 12:00:00+00:00,15985.96782569178
2025-11-02 16:00:00+00:00,15985.96782569178
2025-11-02 20:00:00+00:00,15985.96782569178
2025-11-03 00:00:00+00:00,15985.96782569178
2025-11-03 04:00:00+00:00,15985.96782569178
2025-11-03 08:00:00+00:00,15985.96782569178
2025-11-03 12:00:00+00:00,15985.96782569178
2025-11-03 16:00:00+00:00,15985.96782569178
2025-11-03 20:00:00+00:00,15985.96782569178
2025-11-04 00:00:00+00:00,15985.96782569178
2025-11-04 04:00:00+00:00,15985.96782569178
2025-11-04 08:00:00+00:00,15985.96782569178
2025-11-04 12:00:00+00:00,15985.96782569178
2025-11-04 16:00:00+00:00,15985.96782569178
2025-11-04 20:00:00+00:00,15985.96782569178
2025-11-05 00:00:00+00:00,15985.96782569178
2025-11-05 04:00:00+00:00,15985.96782569178
2025-11-05 08:00:00+00:00,15985.96782569178
2025-11-05 12:00:00+00:00,15985.96782569178
2025-11-05 16:00:00+00:00,15985.96782569178
2025-11-05 20:00:00+00:00,15985.96782569178
2025-11-06 00:00:00+00:00,15985.96782569178
2025-11-06 04:00:00+00:00,15985.96782569178
2025-11-06 08:00:00+00:00,15985.96782569178
2025-11-06 12:00:00+00:00,15985.96782569178
2025-11-06 16:00:00+00:00,15985.96782569178
2025-11-06 20:00:00+00:00,15985.96782569178
2025-11-07 00:00:00+00:00,15985.96782569178
2025-11-07 04:00:00+00:00,15985.96782569178
2025-11-07 08:00:00+00:00,15985.96782569178
2025-11-07 12:00:00+00:00,15985.96782569178
2025-11-07 16:00:00+00:00,15985.96782569178
2025-11-07 20:00:00+00:00,15985.96782569178
2025-11-08 00:00:00+00:00,15985.96782569178
2025-11-08 04:00:00+00:00,15985.96782569178
2025-11-08 08:00:00+00:00,15985.96782569178
2025-11-08 12:00:00+00:00,15985.96782569178
2025-11-08 16:00:00+00:00,15985.96782569178
2025-11-08 20:00:00+00:00,15985.96782569178
2025-11-09 00:00:00+00:00,15985.96782569178
2025-11-09 04:00:00+00:00,15985.96782569178
2025-11-09 08:00:00+00:00,15985.96782569178
2025-11-09 12:00:00+00:00,15985.96782569178
2025-11-09 16:00:00+00:00,15985.96782569178
2025-11-09 20:00:00+00:00,15985.96782569178
2025-11-10 00:00:00+00:00,15985.96782569178
2025-11-10 04:00:00+00:00,15985.96782569178
2025-11-10 08:00:00+00:00,15985.96782569178
2025-11-10 12:00:00+00:00,15985.96782569178
2025-11-10 16:00:00+00:00,15985.96782569178
2025-11-10 20:00:00+00:00,15985.96782569178
2025-11-11 00:00:00+00:00,15985.96782569178
2025-11-11 04:00:00+00:00,15985.96782569178
2025-11-11 08:00:00+00:00,15985.96782569178
2025-11-11 12:00:00+00:00,15985.96782569178
2025-11-11 16:00:00+00:00,15985.96782569178
2025-11-11 20:00:00+00:00,15985.96782569178
2025-11-12 00:00:00+00:00,15985.96782569178
2025-11-12 04:00:00+00:00,15985.96782569178
2025-11-12 08:00:00+00:00,15985.96782569178
2025-11-12 12:00:00+00:00,15985.96782569178
2025-11-12 16:00:00+00:00,15985.96782569178
2025-11-12 20:00:00+00:00,15985.96782569178
2025-11-13 00:00:00+00:00,15985.96782569178
2025-11-13 04:00:00+00:00,15985.96782569178
2025-11-13 08:00:00+00:00,15985.96782569178
2025-11-13 12:00:00+00:00,15985.96782569178
2025-11-13 16:00:00+00:00,15985.96782569178
2025-11-13 20:00:00+00:00,15985.96782569178
2025-11-14 00:00:00+00:00,15985.96782569178
2025-11-14 04:00:00+00:00,15985.96782569178
2025-11-14 08:00:00+00:00,15985.96782569178
2025-11-14 12:00:00+00:00,15985.96782569178
2025-11-14 16:00:00+00:00,15985.96782569178
2025-11-14 20:00:00+00:00,15985.96782569178
2025-11-15 00:00:00+00:00,15985.96782569178
2025-11-15 04:00:00+00:00,15985.96782569178
2025-11-15 08:00:00+00:00,15985.96782569178
2025-11-15 12:00:00+00:00,15985.96782569178
2025-11-15 16:00:00+00:00,15985.96782569178
2025-11-15 20:00:00+00:00,15985.96782569178
2025-11-16 00:00:00+00:00,15985.96782569178
2025-11-16 04:00:00+00:00,15985.96782569178
2025-11-16 08:00:00+00:00,15985.96782569178
2025-11-16 12:00:00+00:00,15985.96782569178
2025-11-16 16:00:00+00:00,15985.96782569178
2025-11-16 20:00:00+00:00,15985.96782569178
2025-11-17 00:00:00+00:00,15985.96782569178
2025-11-17 04:00:00+00:00,15985.96782569178
2025-11-17 08:00:00+00:00,15985.96782569178
2025-11-17 12:00:00+00:00,15985.96782569178
2025-11-17 16:00:00+00:00,15985.96782569178
2025-11-17 20:00:00+00:00,15985.96782569178
2025-11-18 00:00:00+00:00,15985.96782569178
2025-11-18 04:00:00+00:00,15985.96782569178
2025-11-18 08:00:00+00:00,15985.96782569178
2025-11-18 12:00:00+00:00,15985.96782569178
2025-11-18 16:00:00+00:00,15985.96782569178
2025-11-18 20:00:00+00:00,15985.96782569178
2025-11-19 00:00:00+00:00,15985.96782569178
2025-11-19 04:00:00+00:00,15985.96782569178
2025-11-19 08:00:00+00:00,15985.96782569178
2025-11-19 12:00:00+00:00,15985.96782569178
2025-11-19 16:00:00+00:00,15985.96782569178
2025-11-19 20:00:00+00:00,15985.96782569178
2025-11-20 00:00:00+00:00,15985.96782569178
2025-11-20 04:00:00+00:00,15985.96782569178
2025-11-20 08:00:00+00:00,15985.96782569178
2025-11-20 12:00:00+00:00,15985.96782569178
2025-11-20 16:00:00+00:00,15985.96782569178
2025-11-20 20:00:00+00:00,15985.96782569178
2025-11-21 00:00:00+00:00,15985.96782569178
2025-11-21 04:00:00+00:00,15985.96782569178
2025-11-21 08:00:00+00:00,15985.96782569178
2025-11-21 12:00:00+00:00,15985.96782569178
2025-11-21 16:00:00+00:00,15985.96782569178
2025-11-21 20:00:00+00:00,15985.96782569178
2025-11-22 00:00:00+00:00,15985.96782569178
2025-11-22 04:00:00+00:00,15985.96782569178
2025-11-22 08:00:00+00:00,15985.96782569178
2025-11-22 12:00:00+00:00,15985.96782569178
2025-11-22 16:00:00+00:00,15985.96782569178
2025-11-22 20:00:00+00:00,15985.96782569178
2025-11-23 00:00:00+00:00,15985.96782569178
2025-11-23 04:00:00+00:00,15985.96782569178
2025-11-23 08:00:00+00:00,15985.96782569178
2025-11-23 12:00:00+00:00,15985.96782569178
2025-11-23 16:00:00+00:00,15985.96782569178
2025-11-23 20:00:00+00:00,15985.96782569178
2025-11-24 00:00:00+00:00,15985.96782569178
2025-11-24 04:00:00+00:00,15985.96782569178
2025-11-24 08:00:00+00:00,15985.96782569178
2025-11-24 12:00:00+00:00,15985.96782569178
2025-11-24 16:00:00+00:00,15985.96782569178
2025-11-24 20:00:00+00:00,15985.96782569178
2025-11-25 00:00:00+00:00,15985.96782569178
2025-11-25 04:00:00+00:00,15985.96782569178
2025-11-25 08:00:00+00:00,15985.96782569178
2025-11-25 12:00:00+00:00,15985.96782569178
2025-11-25 16:00:00+00:00,15985.96782569178
2025-11-25 20:00:00+00:00,15985.96782569178
2025-11-26 00:00:00+00:00,15985.96782569178
2025-11-26 04:00:00+00:00,15985.96782569178
2025-11-26 08:00:00+00:00,15985.96782569178
2025-11-26 12:00:00+00:00,15985.96782569178
2025-11-26 16:00:00+00:00,15985.96782569178
2025-11-26 20:00:00+00:00,15985.96782569178
2025-11-27 00:00:00+00:00,15985.96782569178
2025-11-27 04:00:00+00:00,15985.96782569178
2025-11-27 08:00:00+00:00,15985.96782569178
2025-11-27 12:00:00+00:00,15985.96782569178
2025-11-27 16:00:00+00:00,15985.96782569178
2025-11-27 20:00:00+00:00,15985.96782569178
2025-11-28 00:00:00+00:00,15985.96782569178
2025-11-28 04:00:00+00:00,15985.96782569178
2025-11-28 08:00:00+00:00,15985.96782569178
2025-11-28 12:00:00+00:00,15985.96782569178
2025-11-28 16:00:00+00:00,15985.96782569178
2025-11-28 20:00:00+00:00,15985.96782569178
2025-11-29 00:00:00+00:00,15985.96782569178
2025-11-29 04:00:00+00:00,15985.96782569178
2025-11-29 08:00:00+00:00,15985.96782569178
2025-11-29 12:00:00+00:00,15985.96782569178
2025-11-29 16:00:00+00:00,15985.96782569178
2025-11-29 20:00:00+00:00,15985.96782569178
2025-11-30 00:00:00+00:00,15985.96782569178
2025-11-30 04:00:00+00:00,15985.96782569178
2025-11-30 08:00:00+00:00,15985.96782569178
2025-11-30 12:00:00+00:00,15985.96782569178
2025-11-30 16:00:00+00:00,15985.96782569178
2025-11-30 20:00:00+00:00,15985.96782569178
2025-12-01 00:00:00+00:00,15985.96782569178
2025-12-01 04:00:00+00:00,15985.96782569178
2025-12-01 08:00:00+00:00,15985.96782569178
2025-12-01 12:00:00+00:00,15985.96782569178
2025-12-01 16:00:00+00:00,15985.96782569178
2025-12-01 20:00:00+00:00,15985.96782569178
2025-12-02 00:00:00+00:00,15985.96782569178
2025-12-02 04:00:00+00:00,15985.96782569178
2025-12-02 08:00:00+00:00,15985.96782569178
2025-12-02 12:00:00+00:00,15985.96782569178
2025-12-02 16:00:00+00:00,15985.96782569178
2025-12-02 20:00:00+00:00,15985.96782569178
2025-12-03 00:00:00+00:00,15985.96782569178
2025-12-03 04:00:00+00:00,15985.96782569178
2025-12-03 08:00:00+00:00,15985.96782569178
2025-12-03 12:00:00+00:00,15985.96782569178
2025-12-03 16:00:00+00:00,15985.96782569178
2025-12-03 20:00:00+00:00,15985.96782569178
2025-12-04 00:00:00+00:00,15985.96782569178
2025-12-04 04:00:00+00:00,15985.96782569178
2025-12-04 08:00:00+00:00,15985.96782569178
2025-12-04 12:00:00+00:00,15985.96782569178
2025-12-04 16:00:00+00:00,15985.96782569178
2025-12-04 20:00:00+00:00,15985.96782569178
2025-12-05 00:00:00+00:00,15985.96782569178
2025-12-05 04:00:00+00:00,15985.96782569178
2025-12-05 08:00:00+00:00,15985.96782569178
2025-12-05 12:00:00+00:00,15985.96782569178
2025-12-05 16:00:00+00:00,15985.96782569178
2025-12-05 20:00:00+00:00,15985.96782569178
2025-12-06 00:00:00+00:00,15985.96782569178
2025-12-06 04:00:00+00:00,15985.96782569178
2025-12-06 08:00:00+00:00,15985.96782569178
2025-12-06 12:00:00+00:00,15985.96782569178
2025-12-06 16:00:00+00:00,15985.96782569178
2025-12-06 20:00:00+00:00,15985.96782569178
2025-12-07 00:00:00+00:00,15985.96782569178
2025-12-07 04:00:00+00:00,15985.96782569178
2025-12-07 08:00:00+00:00,15985.96782569178
2025-12-07 12:00:00+00:00,15985.96782569178
2025-12-07 16:00:00+00:00,15985.96782569178
2025-12-07 20:00:00+00:00,15985.96782569178
2025-12-08 00:00:00+00:00,15985.96782569178
2025-12-08 04:00:00+00:00,15985.96782569178
2025-12-08 08:00:00+00:00,15985.96782569178
2025-12-08 12:00:00+00:00,15985.96782569178
2025-12-08 16:00:00+00:00,15985.96782569178
2025-12-08 20:00:00+00:00,15985.96782569178
2025-12-09 00:00:00+00:00,15985.96782569178
2025-12-09 04:00:00+00:00,15985.96782569178
2025-12-09 08:00:00+00:00,15985.96782569178
2025-12-09 12:00:00+00:00,15985.96782569178
2025-12-09 16:00:00+00:00,15985.96782569178
2025-12-09 20:00:00+00:00,15985.96782569178
2025-12-10 00:00:00+00:00,15985.96782569178
2025-12-10 04:00:00+00:00,15985.96782569178
2025-12-10 08:00:00+00:00,15985.96782569178
2025-12-10 12:00:00+00:00,15985.96782569178
2025-12-10 16:00:00+00:00,15985.96782569178
2025-12-10 20:00:00+00:00,15985.96782569178
2025-12-11 00:00:00+00:00,15985.96782569178
2025-12-11 04:00:00+00:00,15985.96782569178
2025-12-11 08:00:00+00:00,15985.96782569178
2025-12-11 12:00:00+00:00,15985.96782569178
2025-12-11 16:00:00+00:00,15985.96782569178
2025-12-11 20:00:00+00:00,15985.96782569178
2025-12-12 00:00:00+00:00,15985.96782569178
2025-12-12 04:00:00+00:00,15985.96782569178
2025-12-12 08:00:00+00:00,15985.96782569178
2025-12-12 12:00:00+00:00,15985.96782569178
2025-12-12 16:00:00+00:00,15985.96782569178
2025-12-12 20:00:00+00:00,15985.96782569178
2025-12-13 00:00:00+00:00,15985.96782569178
2025-12-13 04:00:00+00:00,15985.96782569178
2025-12-13 08:00:00+00:00,15985.96782569178
2025-12-13 12:00:00+00:00,15985.96782569178
2025-12-13 16:00:00+00:00,15985.96782569178
2025-12-13 20:00:00+00:00,15985.96782569178
2025-12-14 00:00:00+00:00,15985.96782569178
2025-12-14 04:00:00+00:00,15985.96782569178
2025-12-14 08:00:00+00:00,15985.96782569178
2025-12-14 12:00:00+00:00,15985.96782569178
2025-12-14 16:00:00+00:00,15985.96782569178
2025-12-14 20:00:00+00:00,15985.96782569178
2025-12-15 00:00:00+00:00,15985.96782569178
2025-12-15 04:00:00+00:00,15985.96782569178
2025-12-15 08:00:00+00:00,15985.96782569178
2025-12-15 12:00:00+00:00,15985.96782569178
2025-12-15 16:00:00+00:00,15985.96782569178
2025-12-15 20:00:00+00:00,15985.96782569178
2025-12-16 00:00:00+00:00,15985.96782569178
2025-12-16 04:00:00+00:00,15985.96782569178
2025-12-16 08:00:00+00:00,15985.96782569178
2025-12-16 12:00:00+00:00,15985.96782569178
2025-12-16 16:00:00+00:00,15985.96782569178
2025-12-16 20:00:00+00:00,15985.96782569178
2025-12-17 00:00:00+00:00,15985.96782569178
2025-12-17 04:00:00+00:00,15985.96782569178
2025-12-17 08:00:00+00:00,15985.96782569178
2025-12-17 12:00:00+00:00,15985.96782569178
2025-12-17 16:00:00+00:00,15985.96782569178
2025-12-17 20:00:00+00:00,15985.96782569178
2025-12-18 00:00:00+00:00,15985.96782569178
2025-12-18 04:00:00+00:00,15985.96782569178
2025-12-18 08:00:00+00:00,15985.96782569178
2025-12-18 12:00:00+00:00,15985.96782569178
2025-12-18 16:00:00+00:00,15985.96782569178
2025-12-18 20:00:00+00:00,15985.96782569178
2025-12-19 00:00:00+00:00,15985.96782569178
2025-12-19 04:00:00+00:00,15985.96782569178
2025-12-19 08:00:00+00:00,15985.96782569178
2025-12-19 12:00:00+00:00,15985.96782569178
2025-12-19 16:00:00+00:00,15985.96782569178
2025-12-19 20:00:00+00:00,15985.96782569178
2025-12-20 00:00:00+00:00,15985.96782569178
2025-12-20 04:00:00+00:00,15985.96782569178
2025-12-20 08:00:00+00:00,15985.96782569178
2025-12-20 12:00:00+00:00,15985.96782569178
2025-12-20 16:00:00+00:00,15985.96782569178
2025-12-20 20:00:00+00:00,15985.96782569178
2025-12-21 00:00:00+00:00,15985.96782569178
2025-12-21 04:00:00+00:00,15985.96782569178
2025-12-21 08:00:00+00:00,15985.96782569178
2025-12-21 12:00:00+00:00,15985.96782569178
2025-12-21 16:00:00+00:00,15985.96782569178
2025-12-21 20:00:00+00:00,15985.96782569178
2025-12-22 00:00:00+00:00,15985.96782569178
2025-12-22 04:00:00+00:00,15985.96782569178
2025-12-22 08:00:00+00:00,15985.96782569178
2025-12-22 12:00:00+00:00,15985.96782569178
2025-12-22 16:00:00+00:00,15985.96782569178
2025-12-22 20:00:00+00:00,15985.96782569178
2025-12-23 00:00:00+00:00,15985.96782569178
2025-12-23 04:00:00+00:00,15985.96782569178
2025-12-23 08:00:00+00:00,15985.96782569178
2025-12-23 12:00:00+00:00,15985.96782569178
2025-12-23 16:00:00+00:00,15985.96782569178
2025-12-23 20:00:00+00:00,15985.96782569178
2025-12-24 00:00:00+00:00,15985.96782569178
2025-12-24 04:00:00+00:00,15985.96782569178
2025-12-24 08:00:00+00:00,15985.96782569178
2025-12-24 12:00:00+00:00,15985.96782569178
2025-12-24 16:00:00+00:00,15985.96782569178
2025-12-24 20:00:00+00:00,15985.96782569178
2025-12-25 00:00:00+00:00,15985.96782569178
2025-12-25 04:00:00+00:00,15985.96782569178
2025-12-25 08:00:00+00:00,15985.96782569178
2025-12-25 12:00:00+00:00,15985.96782569178
2025-12-25 16:00:00+00:00,15985.96782569178
2025-12-25 20:00:00+00:00,15985.96782569178
2025-12-26 00:00:00+00:00,15985.96782569178
2025-12-26 04:00:00+00:00,15985.96782569178
2025-12-26 08:00:00+00:00,15985.96782569178
2025-12-26 12:00:00+00:00,15985.96782569178
2025-12-26 16:00:00+00:00,15985.96782569178
2025-12-26 20:00:00+00:00,15985.96782569178
2025-12-27 00:00:00+00:00,15985.96782569178
2025-12-27 04:00:00+00:00,15985.96782569178
2025-12-27 08:00:00+00:00,15985.96782569178
2025-12-27 12:00:00+00:00,15985.96782569178
2025-12-27 16:00:00+00:00,15985.96782569178
2025-12-27 20:00:00+00:00,15985.96782569178
2025-12-28 00:00:00+00:00,15985.96782569178
2025-12-28 04:00:00+00:00,15985.96782569178
2025-12-28 08:00:00+00:00,15985.96782569178
2025-12-28 12:00:00+00:00,15985.96782569178
2025-12-28 16:00:00+00:00,15985.96782569178
2025-12-28 20:00:00+00:00,15985.96782569178
2025-12-29 00:00:00+00:00,15985.96782569178
2025-12-29 04:00:00+00:00,15985.96782569178
2025-12-29 08:00:00+00:00,15985.96782569178
2025-12-29 12:00:00+00:00,15985.96782569178
2025-12-29 16:00:00+00:00,15985.96782569178
2025-12-29 20:00:00+00:00,15985.96782569178
2025-12-30 00:00:00+00:00,15985.96782569178
2025-12-30 04:00:00+00:00,15985.96782569178
2025-12-30 08:00:00+00:00,15985.96782569178
2025-12-30 12:00:00+00:00,15985.96782569178
2025-12-30 16:00:00+00:00,15985.96782569178
2025-12-30 20:00:00+00:00,15985.96782569178
2025-12-31 00:00:00+00:00,15985.96782569178
2025-12-31 04:00:00+00:00,15985.96782569178
2025-12-31 08:00:00+00:00,15985.96782569178
2025-12-31 12:00:00+00:00,15985.96782569178
2025-12-31 16:00:00+00:00,15985.96782569178
2025-12-31 20:00:00+00:00,15985.96782569178
2026-01-01 00:00:00+00:00,15985.96782569178
2026-01-01 04:00:00+00:00,15985.96782569178
2026-01-01 08:00:00+00:00,15985.96782569178
2026-01-01 12:00:00+00:00,15985.96782569178
2026-01-01 16:00:00+00:00,15985.96782569178
2026-01-01 20:00:00+00:00,15985.96782569178
2026-01-02 00:00:00+00:00,15985.96782569178
2026-01-02 04:00:00+00:00,15985.96782569178
2026-01-02 08:00:00+00:00,15985.96782569178
2026-01-02 12:00:00+00:00,15985.96782569178
2026-01-02 16:00:00+00:00,15985.96782569178
2026-01-02 20:00:00+00:00,15985.96782569178
2026-01-03 00:00:00+00:00,15985.96782569178
2026-01-03 04:00:00+00:00,15985.96782569178
2026-01-03 08:00:00+00:00,15985.96782569178
2026-01-03 12:00:00+00:00,15985.96782569178
2026-01-03 16:00:00+00:00,15985.96782569178
2026-01-03 20:00:00+00:00,15985.96782569178
2026-01-04 00:00:00+00:00,15985.96782569178
2026-01-04 04:00:00+00:00,15985.96782569178
2026-01-04 08:00:00+00:00,15985.96782569178
2026-01-04 12:00:00+00:00,15985.96782569178
2026-01-04 16:00:00+00:00,15992.180199624021
2026-01-04 20:00:00+00:00,15957.755747525938
2026-01-05 00:00:00+00:00,16029.82122306919
2026-01-05 04:00:00+00:00,16259.501562373069
2026-01-05 08:00:00+00:00,16199.473668445318
2026-01-05 12:00:00+00:00,16305.335021354214
2026-01-05 16:00:00+00:00,16447.647680461716
2026-01-05 20:00:00+00:00,16504.713242170223
2026-01-06 00:00:00+00:00,16412.324899364667
2026-01-06 04:00:00+00:00,16394.327957463403
2026-01-06 08:00:00+00:00,16311.062550296572
2026-01-06 12:00:00+00:00,16406.413108323715
2026-01-06 16:00:00+00:00,16374.408271944116
2026-01-06 20:00:00+00:00,16056.077507079299
2026-01-07 00:00:00+00:00,16115.661310557283
2026-01-07 04:00:00+00:00,15986.395980877182
2026-01-07 08:00:00+00:00,15983.733769111272
2026-01-07 12:00:00+00:00,15935.146747791461
2026-01-07 16:00:00+00:00,15935.146747791461
2026-01-07 20:00:00+00:00,15935.146747791461
2026-01-08 00:00:00+00:00,15935.146747791461
2026-01-08 04:00:00+00:00,15935.146747791461
2026-01-08 08:00:00+00:00,15935.146747791461
2026-01-08 12:00:00+00:00,15935.146747791461
2026-01-08 16:00:00+00:00,15935.146747791461
2026-01-08 20:00:00+00:00,15935.146747791461
2026-01-09 00:00:00+00:00,15935.146747791461
2026-01-09 04:00:00+00:00,15935.146747791461
